5|10|25|9|1|4|937
6|10|60|9|1|4|2088
7|10|129|9|1|4|4981
8|10|294|9|1|4|12208
9|10|315|9|1|4|13494
5|34|1788|27|7|7|36288
6|34|5926|27|7|7|93763
5|40|4000|33|7|8|60489
5|6|12|6|0|4|442
6|6|15|6|0|4|646
7|6|18|6|0|4|646
8|6|16|6|0|4|646
9|6|18|6|0|4|646
5|43|5379|30|13|8|79281
5|21|475|16|5|6|8757
6|21|1174|16|5|6|25644
7|21|5523|16|5|6|137245
5|40|3738|29|11|8|60711
5|50|9005|40|10|9|117925
5|20|322|15|5|6|5868
6|20|688|15|5|6|14715
7|20|3220|15|5|6|73152
5|25|697|20|5|6|15805
6|25|1967|20|5|6|36969
7|25|11129|20|5|6|268426
5|18|166|13|5|5|4996
6|18|527|13|5|5|14312
7|18|2005|13|5|5|58429
8|18|5390|13|5|5|143557
5|2|0|2|0|2|5
6|2|0|2|0|2|5
7|2|0|2|0|2|5
8|2|0|2|0|2|5
9|2|0|2|0|2|5
5|37|2486|25|12|7|44248
5|12|122|11|1|5|3494
6|12|362|11|1|5|10073
7|12|1555|11|1|5|45124
8|12|2403|11|1|5|70987
9|12|7420|11|1|5|236979
5|36|2450|24|12|7|44305
5|27|1142|23|4|6|26695
6|27|5797|23|4|6|117773
5|55|12262|40|15|9|159697
5|5|2|5|0|3|94
6|5|2|5|0|3|94
7|5|2|5|0|3|94
8|5|2|5|0|3|94
9|5|2|5|0|3|94
5|3|0|3|0|2|18
6|3|0|3|0|2|18
7|3|0|3|0|2|18
8|3|0|3|0|2|18
9|3|0|3|0|2|18
5|17|162|14|3|5|4853
6|17|610|14|3|5|16544
7|17|2689|14|3|5|71884
8|17|7330|14|3|5|205829
5|25|627|20|5|6|14244
6|25|2069|20|5|6|41467
7|25|11403|20|5|6|255559
5|7|6|6|1|3|258
6|7|10|6|1|3|395
7|7|17|6|1|3|395
8|7|11|6|1|3|395
9|7|17|6|1|3|395
5|3|1|3|0|3|16
6|3|1|3|0|3|16
7|3|2|3|0|3|16
8|3|0|3|0|3|16
9|3|0|3|0|3|16
5|41|4755|30|11|8|68922
5|43|4979|36|7|8|78504
5|41|4748|32|9|8|73566
5|24|678|20|4|7|13155
6|24|2085|20|4|7|33978
7|24|12569|20|4|7|244306
5|5|1|4|1|3|56
6|5|1|4|1|3|56
7|5|1|4|1|3|56
8|5|1|4|1|3|56
9|5|2|4|1|3|56
5|6|6|6|0|3|318
6|6|13|6|0|3|555
7|6|12|6|0|3|555
8|6|16|6|0|3|555
9|6|18|6|0|3|555
5|1|0|1|0|2|2
6|1|0|1|0|2|2
7|1|0|1|0|2|2
8|1|0|1|0|2|2
9|1|0|1|0|2|2
5|6|1|4|2|3|54
6|6|1|4|2|3|54
7|6|1|4|2|3|54
8|6|1|4|2|3|54
9|6|1|4|2|3|54
5|12|55|10|2|4|2154
6|12|160|10|2|4|5453
7|12|383|10|2|4|15205
8|12|907|10|2|4|34014
9|12|1894|10|2|4|75186
5|28|895|21|7|6|19705
6|28|2828|21|7|6|55544
5|38|3428|28|10|8|55592
5|4|0|3|1|3|18
6|4|0|3|1|3|18
7|4|0|3|1|3|18
8|4|0|3|1|3|18
9|4|0|3|1|3|18
5|33|2056|25|8|7|38923
6|33|8918|25|8|7|145614
5|3|0|2|1|4|7
6|3|0|2|1|4|7
7|3|0|2|1|4|7
8|3|0|2|1|4|7
9|3|0|2|1|4|7
5|35|1890|28|7|7|37660
6|35|7276|28|7|7|126171
5|24|633|18|6|6|15418
6|24|1301|18|6|6|27224
7|24|10090|18|6|6|249457
5|46|8109|36|10|9|97268
5|11|52|10|1|4|1400
6|11|93|10|1|4|3172
7|11|242|10|1|4|8714
8|11|606|10|1|4|22800
9|11|1215|10|1|4|43725
5|55|12111|40|15|8|191263
5|5|0|3|2|3|27
6|5|0|3|2|3|27
7|5|1|3|2|3|27
8|5|0|3|2|3|27
9|5|0|3|2|3|27
5|35|1930|28|7|7|38790
6|35|6263|28|7|7|95673
5|38|2704|29|9|7|49632
5|32|1880|22|10|7|32629
6|32|6004|22|10|7|96729
5|23|571|16|7|6|10930
6|23|1597|16|7|6|33527
7|23|6631|16|7|6|159089
5|2|0|2|0|2|5
6|2|1|2|0|2|5
7|2|0|2|0|2|5
8|2|0|2|0|2|5
9|2|0|2|0|2|5
5|6|12|6|0|3|403
6|6|22|6|0|3|770
7|6|18|6|0|3|770
8|6|18|6|0|3|770
9|6|18|6|0|3|770
5|50|8533|34|16|8|124395
5|18|155|11|7|5|4429
6|18|372|11|7|5|9527
7|18|1197|11|7|5|35422
8|18|2735|11|7|5|71369
5|29|1169|23|6|6|27707
6|29|4996|23|6|6|107102
5|18|356|14|4|6|5148
6|18|643|14|4|6|12958
7|18|2564|14|4|6|62773
8|18|7082|14|4|6|166060
5|4|0|2|2|2|9
6|4|0|2|2|2|9
7|4|0|2|2|2|9
8|4|0|2|2|2|9
9|4|0|2|2|2|9
5|38|2955|27|11|8|46847
5|16|244|13|3|5|5709
6|16|473|13|3|5|12188
7|16|1744|13|3|5|50436
8|16|4227|13|3|5|118613
5|5|4|5|0|3|191
6|5|5|5|0|3|191
7|5|7|5|0|3|191
8|5|7|5|0|3|191
9|5|8|5|0|3|191
5|26|868|20|6|6|17252
6|26|2647|20|6|6|55486
5|6|2|5|1|3|115
6|6|3|5|1|3|115
7|6|3|5|1|3|115
8|6|4|5|1|3|115
9|6|5|5|1|3|115
5|46|7882|38|8|9|108043
5|19|256|13|6|6|6148
6|19|769|13|6|6|17711
7|19|2781|13|6|6|69148
5|41|3687|29|12|8|60090
5|2|0|2|0|2|6
6|2|0|2|0|2|6
7|2|0|2|0|2|6
8|2|0|2|0|2|6
9|2|0|2|0|2|6
5|2|0|2|0|2|5
6|2|0|2|0|2|5
7|2|0|2|0|2|5
8|2|0|2|0|2|5
9|2|0|2|0|2|5
5|53|9955|33|20|9|132437
5|21|333|14|7|6|7725
6|21|981|14|7|6|21881
7|21|4138|14|7|6|98594
5|49|6722|31|18|8|111398
5|2|0|2|0|2|6
6|2|0|2|0|2|6
7|2|0|2|0|2|6
8|2|0|2|0|2|6
9|2|0|2|0|2|6
5|15|95|10|5|5|2651
6|15|201|10|5|5|6122
7|15|552|10|5|5|18038
8|15|1170|10|5|5|39825
5|36|3199|26|10|8|51357
5|50|8790|35|15|9|123527
5|31|1525|25|6|7|30261
6|31|5721|25|6|7|103559
5|9|13|7|2|4|513
6|9|38|7|2|4|1157
7|9|40|7|2|4|1683
8|9|42|7|2|4|1683
9|9|49|7|2|4|1683
5|19|185|15|4|5|5582
6|19|485|15|4|5|12852
7|19|2189|15|4|5|69745
5|2|0|2|0|2|5
6|2|0|2|0|2|5
7|2|1|2|0|2|5
8|2|0|2|0|2|5
9|2|0|2|0|2|5
5|16|155|13|3|5|4470
6|16|482|13|3|5|14256
7|16|1309|13|3|5|40456
8|16|3332|13|3|5|103975
5|9|7|6|3|4|280
6|9|11|6|3|4|419
7|9|17|6|3|4|419
8|9|12|6|3|4|419
9|9|11|6|3|4|419
5|5|3|5|0|3|163
6|5|4|5|0|3|163
7|5|4|5|0|3|163
8|5|4|5|0|3|163
9|5|3|5|0|3|163
5|42|4428|31|11|8|73083
5|45|7274|37|8|9|92860
5|19|341|18|1|6|7941
6|19|1184|18|1|6|27008
7|19|4440|18|1|6|100762
5|5|2|4|1|3|74
6|5|2|4|1|3|74
7|5|2|4|1|3|74
8|5|2|4|1|3|74
9|5|2|4|1|3|74
5|7|8|5|2|3|396
6|7|8|5|2|3|396
7|7|9|5|2|3|396
8|7|9|5|2|3|396
9|7|19|5|2|3|396
5|37|2801|26|11|8|44115
5|5|1|4|1|3|46
6|5|2|4|1|3|46
7|5|1|4|1|3|46
8|5|1|4|1|3|46
9|5|1|4|1|3|46
5|49|8194|32|17|9|108299
5|11|24|8|3|4|950
6|11|62|8|3|4|1910
7|11|152|8|3|4|5725
8|11|350|8|3|4|13660
9|11|349|8|3|4|13660
5|33|1707|27|6|7|33366
6|33|5659|27|6|7|100992
5|7|7|5|2|3|344
6|7|8|5|2|3|344
7|7|8|5|2|3|344
8|7|12|5|2|3|344
9|7|13|5|2|3|344
5|19|261|13|6|5|7411
6|19|640|13|6|5|17113
7|19|2195|13|6|5|69072
5|22|376|17|5|6|9049
6|22|1111|17|5|6|23440
7|22|5719|17|5|6|139962
5|36|2270|28|8|7|42889
5|4|1|4|0|2|46
6|4|1|4|0|2|46
7|4|1|4|0|2|46
8|4|1|4|0|2|46
9|4|1|4|0|2|46
5|5|0|3|2|3|21
6|5|0|3|2|3|21
7|5|0|3|2|3|21
8|5|0|3|2|3|21
9|5|1|3|2|3|21
5|17|248|13|4|5|7132
6|17|582|13|4|5|15931
7|17|2503|13|4|5|77494
8|17|5990|13|4|5|177241
5|1|0|1|0|2|2
6|1|0|1|0|2|2
7|1|0|1|0|2|2
8|1|0|1|0|2|2
9|1|0|1|0|2|2
5|8|25|8|0|3|1322
6|8|62|8|0|3|2636
7|8|133|8|0|3|6272
8|8|191|8|0|3|9552
9|8|202|8|0|3|9552
5|23|432|18|5|6|10818
6|23|1606|18|5|6|36072
7|23|7209|18|5|6|181002
5|29|831|24|5|6|21147
6|29|3319|24|5|6|71013
5|1|0|1|0|2|2
6|1|0|1|0|2|2
7|1|0|1|0|2|2
8|1|0|1|0|2|2
9|1|1|1|0|2|2
5|4|0|3|1|3|17
6|4|0|3|1|3|17
7|4|0|3|1|3|17
8|4|0|3|1|3|17
9|4|0|3|1|3|17
5|8|38|7|1|4|1130
6|8|61|7|1|4|2494
7|8|114|7|1|4|4441
8|8|120|7|1|4|4441
9|8|122|7|1|4|4441
5|2|0|2|0|2|6
6|2|0|2|0|2|6
7|2|0|2|0|2|6
8|2|0|2|0|2|6
9|2|0|2|0|2|6
5|30|1372|24|6|7|27460
6|30|4657|24|6|7|72665
5|23|514|18|5|6|12703
6|23|2303|18|5|6|53276
7|23|7399|18|5|6|182291
5|5|3|5|0|3|160
6|5|4|5|0|3|160
7|5|4|5|0|3|160
8|5|4|5|0|3|160
9|5|4|5|0|3|160
5|7|20|7|0|3|556
6|7|20|7|0|3|941
7|7|32|7|0|3|1588
8|7|33|7|0|3|1588
9|7|44|7|0|3|1588
5|12|31|10|2|4|1174
6|12|78|10|2|4|2510
7|12|202|10|2|4|6896
8|12|351|10|2|4|13325
9|12|689|10|2|4|27379
5|21|397|16|5|6|9641
6|21|973|16|5|6|21705
7|21|4479|16|5|6|111498
5|45|4743|30|15|8|76526
5|27|884|19|8|6|21149
6|27|2875|19|8|6|60473
5|13|40|9|4|4|1485
6|13|95|9|4|4|3204
7|13|185|9|4|4|7052
8|13|289|9|4|4|11550
5|3|0|3|0|2|16
6|3|0|3|0|2|16
7|3|0|3|0|2|16
8|3|0|3|0|2|16
9|3|0|3|0|2|16
5|11|30|10|1|4|1165
6|11|88|10|1|4|2426
7|11|188|10|1|4|6941
8|11|324|10|1|4|12302
9|11|624|10|1|4|24647
5|38|2729|29|9|7|55045
5|13|79|9|4|5|2124
6|13|283|9|4|5|8573
7|13|662|9|4|5|20844
8|13|1050|9|4|5|33988
5|49|8688|37|12|9|114806
5|5|1|4|1|3|47
6|5|2|4|1|3|47
7|5|2|4|1|3|47
8|5|1|4|1|3|47
9|5|1|4|1|3|47
5|55|12934|40|15|9|176623
5|2|0|1|1|2|3
6|2|0|1|1|2|3
7|2|0|1|1|2|3
8|2|1|1|1|2|3
9|2|0|1|1|2|3
5|29|1066|24|5|7|21791
6|29|3401|24|5|7|54849
5|24|827|22|2|6|16838
6|24|2608|22|2|6|46247
7|24|14333|22|2|6|326609
5|33|2675|24|9|7|46429
6|33|11025|24|9|7|168784
5|34|2411|25|9|7|39634
6|34|9333|25|9|7|145158
5|1|0|1|0|2|2
6|1|0|1|0|2|2
7|1|0|1|0|2|2
8|1|0|1|0|2|2
9|1|0|1|0|2|2
5|14|49|9|5|4|1778
6|14|119|9|5|4|3113
7|14|225|9|5|4|7879
8|14|299|9|5|4|12317
5|17|136|13|4|5|3890
6|17|351|13|4|5|10052
7|17|1135|13|4|5|35474
8|17|2679|13|4|5|76285
5|42|4048|29|13|8|62533
5|31|1407|20|11|7|25435
6|31|4711|20|11|7|81057
5|9|24|7|2|4|708
6|9|33|7|2|4|1214
7|9|45|7|2|4|1830
8|9|56|7|2|4|1830
9|9|50|7|2|4|1830
5|7|1|4|3|3|60
6|7|2|4|3|3|60
7|7|4|4|3|3|60
8|7|2|4|3|3|60
9|7|8|4|3|3|60
5|48|7955|36|12|9|104948
5|54|11858|39|15|9|165555
5|24|469|18|6|6|11520
6|24|1562|18|6|6|33319
7|24|7983|18|6|6|195420
5|46|6925|34|12|9|96084
5|23|434|17|6|6|10920
6|23|1068|17|6|6|23766
7|23|6089|17|6|6|154032
5|23|478|17|6|6|11099
6|23|1289|17|6|6|26139
7|23|7394|17|6|6|185127
5|40|3351|29|11|8|55259
5|45|5160|32|13|8|85080
5|18|153|13|5|5|4442
6|18|381|13|5|5|10528
7|18|1889|13|5|5|60079
8|18|4216|13|5|5|119425
5|16|108|12|4|5|3380
6|16|245|12|4|5|7169
7|16|781|12|4|5|25193
8|16|1630|12|4|5|52287
5|2|0|2|0|2|6
6|2|0|2|0|2|6
7|2|0|2|0|2|6
8|2|0|2|0|2|6
9|2|0|2|0|2|6
5|55|11797|43|12|9|162338
5|42|4104|30|12|8|66848
5|14|69|10|4|5|2006
6|14|135|10|4|5|3877
7|14|355|10|4|5|11242
8|14|671|10|4|5|21951
5|1|0|1|0|2|2
6|1|0|1|0|2|2
7|1|0|1|0|2|2
8|1|0|1|0|2|2
9|1|0|1|0|2|2
5|53|11737|42|11|9|162480
5|36|2734|26|10|8|44870
5|6|1|4|2|3|74
6|6|2|4|2|3|74
7|6|3|4|2|3|74
8|6|2|4|2|3|74
9|6|2|4|2|3|74
5|17|206|15|2|5|6067
6|17|531|15|2|5|14948
7|17|2467|15|2|5|74918
8|17|6523|15|2|5|190819
5|34|2029|24|10|7|39723
6|34|8595|24|10|7|147894
5|32|1443|23|9|7|28615
6|32|5702|23|9|7|103374
5|45|5240|35|10|8|88148
5|22|533|15|7|6|12687
6|22|1897|15|7|6|42574
7|22|8781|15|7|6|213855
5|26|631|21|5|6|15599
6|26|1917|21|5|6|40412
5|6|2|5|1|3|108
6|6|4|5|1|3|108
7|6|4|5|1|3|108
8|6|3|5|1|3|108
9|6|3|5|1|3|108
5|2|0|1|1|2|3
6|2|0|1|1|2|3
7|2|0|1|1|2|3
8|2|0|1|1|2|3
9|2|0|1|1|2|3
5|32|1345|22|10|7|26711
6|32|4363|22|10|7|69755
5|2|0|2|0|3|5
6|2|1|2|0|3|5
7|2|1|2|0|3|5
8|2|1|2|0|3|5
9|2|2|2|0|3|5
5|14|190|12|2|5|4210
6|14|607|12|2|5|13242
7|14|1408|12|2|5|40923
8|14|3035|12|2|5|95840
5|2|0|1|1|2|3
6|2|0|1|1|2|3
7|2|0|1|1|2|3
8|2|0|1|1|2|3
9|2|0|1|1|2|3
5|11|24|9|2|4|1015
6|11|71|9|2|4|1939
7|11|135|9|2|4|5003
8|11|190|9|2|4|7628
9|11|378|9|2|4|16406
5|12|30|8|4|4|1132
6|12|65|8|4|4|2108
7|12|113|8|4|4|4248
8|12|195|8|4|4|7566
9|12|226|8|4|4|7566
5|7|4|5|2|3|144
6|7|3|5|2|3|144
7|7|3|5|2|3|144
8|7|3|5|2|3|144
9|7|3|5|2|3|144
5|2|0|2|0|2|5
6|2|0|2|0|2|5
7|2|0|2|0|2|5
8|2|0|2|0|2|5
9|2|1|2|0|2|5
5|26|680|21|5|6|16121
6|26|2257|21|5|6|47891
5|45|5438|32|13|8|88891
5|50|7306|39|11|8|117798
5|1|0|1|0|2|2
6|1|0|1|0|2|2
7|1|0|1|0|2|2
8|1|0|1|0|2|2
9|1|0|1|0|2|2
5|11|65|10|1|4|2055
6|11|143|10|1|4|5062
7|11|428|10|1|4|17137
8|11|800|10|1|4|32160
9|11|1613|10|1|4|67899
5|17|237|17|0|5|7204
6|17|729|17|0|5|19887
7|17|4151|17|0|5|129249
8|17|9236|17|0|5|263387
5|49|8058|37|12|8|130452
5|17|141|14|3|5|4306
6|17|370|14|3|5|10551
7|17|1527|14|3|5|48430
8|17|3585|14|3|5|106749
5|3|0|3|0|2|16
6|3|0|3|0|2|16
7|3|0|3|0|2|16
8|3|0|3|0|2|16
9|3|0|3|0|2|16
5|42|4732|28|14|9|63636
5|23|400|17|6|6|9915
6|23|1338|17|6|6|30583
7|23|5846|17|6|6|149961
5|51|9371|41|10|9|124422
5|2|0|2|0|2|5
6|2|0|2|0|2|5
7|2|0|2|0|2|5
8|2|0|2|0|2|5
9|2|0|2|0|2|5
5|6|8|6|0|3|450
6|6|20|6|0|3|901
7|6|22|6|0|3|901
8|6|32|6|0|3|901
9|6|20|6|0|3|901
5|37|3357|25|12|8|48377
5|13|74|10|3|5|1873
6|13|247|10|3|5|5364
7|13|533|10|3|5|15607
8|13|1029|10|3|5|32173
5|46|6266|36|10|8|99470
5|32|2173|25|7|8|35110
6|32|7683|25|7|8|111325
5|26|796|22|4|6|17207
6|26|2566|22|4|6|49305
5|5|1|4|1|4|41
6|5|3|4|1|4|41
7|5|2|4|1|4|41
8|5|2|4|1|4|41
9|5|2|4|1|4|41
5|28|1150|20|8|7|20253
6|28|3420|20|8|7|61058
5|2|0|1|1|2|3
6|2|0|1|1|2|3
7|2|0|1|1|2|3
8|2|0|1|1|2|3
9|2|0|1|1|2|3
5|6|6|6|0|3|276
6|6|9|6|0|3|365
7|6|9|6|0|3|365
8|6|9|6|0|3|365
9|6|9|6|0|3|365
5|2|0|2|0|2|6
6|2|0|2|0|2|6
7|2|0|2|0|2|6
8|2|0|2|0|2|6
9|2|0|2|0|2|6
5|6|11|6|0|3|311
6|6|8|6|0|3|349
7|6|8|6|0|3|349
8|6|9|6|0|3|349
9|6|8|6|0|3|349
5|35|5832|30|5|7|110111
6|35|13537|30|5|7|223617
5|4|0|2|2|2|9
6|4|0|2|2|2|9
7|4|0|2|2|2|9
8|4|0|2|2|2|9
9|4|0|2|2|2|9
5|8|4|6|2|3|217
6|8|6|6|2|3|317
7|8|7|6|2|3|317
8|8|7|6|2|3|317
9|8|7|6|2|3|317
5|36|2718|28|8|7|53738
5|51|8666|35|16|9|117091
5|24|587|16|8|6|13793
6|24|2018|16|8|6|42140
7|24|9399|16|8|6|213116
5|7|9|6|1|3|268
6|7|15|6|1|3|424
7|7|9|6|1|3|424
8|7|9|6|1|3|424
9|7|10|6|1|3|424
5|26|823|21|5|6|19828
6|26|2787|21|5|6|59326
5|33|2215|26|7|7|39839
6|33|7389|26|7|7|129940
5|55|12707|37|18|10|146906
5|16|143|14|2|5|4147
6|16|422|14|2|5|12144
7|16|1432|14|2|5|44641
8|16|4157|14|2|5|123971
5|34|2054|29|5|7|41105
6|34|7360|29|5|7|126134
5|7|5|5|2|3|192
6|7|4|5|2|3|192
7|7|4|5|2|3|192
8|7|5|5|2|3|192
9|7|4|5|2|3|192
5|22|283|15|7|5|8552
6|22|784|15|7|5|19606
7|22|3694|15|7|5|116504
5|10|26|9|1|4|1025
6|10|77|9|1|4|2504
7|10|178|9|1|4|6753
8|10|385|9|1|4|15339
9|10|548|9|1|4|22822
5|41|3494|26|15|8|57491
5|38|3692|26|12|7|72728
5|7|4|5|2|4|161
6|7|5|5|2|4|161
7|7|4|5|2|4|161
8|7|4|5|2|4|161
9|7|4|5|2|4|161
5|2|0|1|1|2|3
6|2|0|1|1|2|3
7|2|0|1|1|2|3
8|2|0|1|1|2|3
9|2|0|1|1|2|3
5|3|0|3|0|2|15
