2|330|704|247|83|22|1642
3|330|36413|247|83|22|111216
4|330|236605|247|83|22|550407
2|42|10|32|10|8|122
3|42|116|32|10|8|1825
4|42|384|32|10|8|4861
2|239|275|165|74|19|717
3|239|14331|165|74|19|57100
4|239|63455|165|74|19|169576
2|78|40|53|25|11|230
3|78|613|53|25|11|6205
4|78|2325|53|25|11|17083
2|159|174|113|46|15|632
3|159|4222|113|46|15|25709
4|159|22403|113|46|15|99518
2|13|1|13|0|4|51
3|13|7|13|0|4|288
4|13|29|13|0|4|959
2|406|726|310|96|24|1218
3|406|61969|310|96|24|164849
4|406|287362|310|96|24|491748
2|259|329|179|80|20|774
3|259|18643|179|80|20|67544
4|259|81534|179|80|20|197987
2|320|452|226|94|21|954
3|320|30770|226|94|21|102686
4|320|143946|226|94|21|302912
2|46|15|38|8|8|182
3|46|149|38|8|8|2437
4|46|505|38|8|8|6454
2|454|887|334|120|25|1359
3|454|84022|334|120|25|207445
4|454|402806|334|120|25|620533
2|10|1|8|2|4|28
3|10|5|8|2|4|124
4|10|7|8|2|4|242
2|38|10|29|9|8|114
3|38|96|29|9|8|1479
4|38|297|29|9|8|4035
2|193|224|144|49|17|577
3|193|7501|144|49|17|37257
4|193|32819|144|49|17|109492
2|10|1|10|0|4|29
3|10|8|10|0|4|306
4|10|28|10|0|4|971
2|45|11|32|13|8|134
3|45|131|32|13|8|2181
4|45|555|32|13|8|7676
2|184|160|135|49|16|551
3|184|6263|135|49|16|34039
4|184|28256|135|49|16|100793
2|229|290|168|61|18|911
3|229|12099|168|61|18|53564
4|229|52631|168|61|18|153905
2|142|100|97|45|14|424
3|142|3087|97|45|14|20687
4|142|16114|97|45|14|79243
2|446|885|308|138|25|1338
3|446|83005|308|138|25|200952
4|446|390482|308|138|25|600272
2|47|17|32|15|8|182
3|47|158|32|15|8|2401
4|47|658|32|15|8|8444
2|169|139|126|43|16|503
3|169|5196|126|43|16|28728
4|169|22293|126|43|16|84231
2|431|835|308|123|25|1292
3|431|76491|308|123|25|186112
4|431|356692|308|123|25|556614
2|427|1011|306|121|25|1703
3|427|75305|306|121|25|183144
4|427|420749|306|121|25|721913
2|423|798|296|127|24|1266
3|423|67768|296|127|24|178500
4|423|393004|296|127|24|704913
2|107|67|71|36|12|421
3|107|1362|71|36|12|11990
4|107|6793|71|36|12|44292
2|393|725|282|111|24|1180
3|393|58988|282|111|24|154074
4|393|276093|282|111|24|464120
2|81|38|62|19|11|244
3|81|664|62|19|11|6748
4|81|2686|62|19|11|19408
2|18|3|16|2|5|51
3|18|17|16|2|5|533
4|18|57|16|2|5|1340
2|12|1|10|2|4|35
3|12|7|10|2|4|180
4|12|16|10|2|4|576
2|39|12|31|8|7|116
3|39|87|31|8|7|1652
4|39|399|31|8|7|6319
2|48|16|35|13|8|232
3|48|157|35|13|8|2556
4|48|797|35|13|8|10815
2|266|345|201|65|20|794
3|266|19658|201|65|20|72071
4|266|106925|201|65|20|279453
2|319|456|225|94|21|958
3|319|30718|225|94|21|103598
4|319|146336|225|94|21|305433
2|136|182|102|34|14|673
3|136|3032|102|34|14|19957
4|136|14581|102|34|14|73106
2|2|0|2|0|2|5
3|2|0|2|0|2|5
4|2|0|2|0|2|5
2|98|54|66|32|12|292
3|98|1159|66|32|12|10011
4|98|5774|66|32|12|37581
2|292|393|197|95|20|875
3|292|23966|197|95|20|86034
4|292|112000|197|95|20|253462
2|51|12|41|10|8|151
3|51|188|41|10|8|2654
4|51|755|41|10|8|9895
2|222|232|150|72|18|661
3|222|11315|150|72|18|49180
4|222|49752|150|72|18|145155
2|211|202|154|57|17|630
3|211|9130|154|57|17|44912
4|211|41749|154|57|17|131593
2|2|0|2|0|2|5
3|2|0|2|0|2|5
4|2|0|2|0|2|5
2|231|239|174|57|18|690
3|231|12311|174|57|18|54422
4|231|54402|174|57|18|158153
2|277|450|194|83|20|1099
3|277|20795|194|83|20|76393
4|277|93767|194|83|20|224818
2|396|737|289|107|24|1192
3|396|60510|289|107|24|157560
4|396|277284|289|107|24|467556
2|407|746|281|126|24|1216
3|407|65471|281|126|24|165927
4|407|297024|281|126|24|489783
2|10|1|7|3|4|30
3|10|3|7|3|4|117
4|10|7|7|3|4|258
2|251|292|187|64|19|751
3|251|15826|187|64|19|63265
4|251|74012|187|64|19|192227
2|123|88|84|39|13|370
3|123|2011|84|39|13|15483
4|123|8463|84|39|13|44507
2|99|64|68|31|12|295
3|99|1085|68|31|12|9768
4|99|4564|68|31|12|28609
2|49|13|41|8|9|146
3|49|178|41|8|9|2462
4|49|809|41|8|9|9406
2|452|938|332|120|26|1353
3|452|91593|332|120|26|204734
4|452|505753|332|120|26|808533
2|264|384|189|75|19|1049
3|264|17624|189|75|19|69924
4|264|98315|189|75|19|272658
2|87|37|61|26|11|259
3|87|716|61|26|11|7425
4|87|3000|61|26|11|21449
2|229|244|159|70|18|684
3|229|12198|159|70|18|53955
4|229|54050|159|70|18|156048
2|48|13|34|14|9|143
3|48|180|34|14|9|2487
4|48|657|34|14|9|7284
2|216|225|155|61|18|645
3|216|10807|155|61|18|46418
4|216|55558|155|61|18|181810
2|193|205|133|60|17|577
3|193|8381|133|60|17|37587
4|193|33967|133|60|17|111235
2|50|22|36|14|9|198
3|50|200|36|14|9|2662
4|50|834|36|14|9|9670
2|208|232|149|59|17|620
3|208|8811|149|59|17|44186
4|208|43075|149|59|17|142392
2|316|440|238|78|21|944
3|316|29874|238|78|21|100860
4|316|135190|238|78|21|294640
2|478|1014|354|124|26|1432
3|478|100611|354|124|26|227611
4|478|486180|354|124|26|692935
2|150|131|104|46|15|446
3|150|3679|104|46|15|22622
4|150|16126|104|46|15|66948
2|1|0|1|0|2|2
3|1|0|1|0|2|2
4|1|0|1|0|2|2
2|18|10|15|3|5|70
3|18|13|15|3|5|391
4|18|42|15|3|5|1059
2|7|0|5|2|3|18
3|7|1|5|2|3|52
4|7|2|5|2|3|90
2|27|4|19|8|6|78
3|27|34|19|8|6|825
4|27|108|19|8|6|2161
2|449|1271|310|139|25|2231
3|449|86442|310|139|25|203291
4|449|416861|310|139|25|595630
2|53|15|39|14|9|158
3|53|242|39|14|9|3257
4|53|859|39|14|9|8840
2|76|28|57|19|10|228
3|76|519|57|19|10|6243
4|76|2227|57|19|10|18092
2|163|131|106|57|15|488
3|163|4829|106|57|15|27152
4|163|21219|106|57|15|78673
2|34|9|22|12|8|100
3|34|78|22|12|8|1229
4|34|238|22|12|8|3242
2|230|310|162|68|18|909
3|230|12569|162|68|18|53040
4|230|57636|162|68|18|155192
2|10|1|7|3|4|44
3|10|7|7|3|4|199
4|10|14|7|3|4|476
2|390|725|277|113|24|1166
3|390|60134|277|113|24|151617
4|390|341956|277|113|24|598588
2|140|117|89|51|14|417
3|140|3052|89|51|14|19429
4|140|13771|89|51|14|56596
2|83|38|62|21|11|245
3|83|780|62|21|11|7442
4|83|4240|62|21|11|32953
2|120|78|91|29|14|358
3|120|2249|91|29|14|14831
4|120|11317|91|29|14|57136
2|129|90|88|41|14|383
3|129|2664|88|41|14|16821
4|129|10686|88|41|14|48368
2|483|1101|350|133|26|1445
3|483|111124|350|133|26|232796
4|483|508366|350|133|26|692585
2|360|641|257|103|23|1077
3|360|47927|257|103|23|129550
4|360|220871|257|103|23|383968
2|448|1490|321|127|26|2234
3|448|93336|321|127|26|201997
4|448|595204|321|127|26|997063
2|200|201|147|53|17|598
3|200|8566|147|53|17|42479
4|200|38303|147|53|17|123542
2|16|1|13|3|5|46
3|16|8|13|3|5|268
4|16|33|13|3|5|884
2|149|107|111|38|15|443
3|149|3642|111|38|15|22076
4|149|22404|111|38|15|108101
2|476|1053|320|156|26|1424
3|476|102165|320|156|26|228782
4|476|479741|320|156|26|677319
2|456|977|311|145|26|1365
3|456|92326|311|145|26|208619
4|456|436772|311|145|26|619200
2|380|734|271|109|24|1136
3|380|57307|271|109|24|144350
4|380|256782|271|109|24|425948
2|340|583|244|96|22|1016
3|340|38948|244|96|22|116563
4|340|184369|244|96|22|343292
2|404|785|288|116|24|1209
3|404|63877|288|116|24|163550
4|404|312856|288|116|24|484323
2|117|91|80|37|13|349
3|117|1891|80|37|13|13878
4|117|8248|80|37|13|40246
2|45|12|32|13|8|130
3|45|133|32|13|8|2136
4|45|491|32|13|8|5697
2|39|14|29|10|8|153
3|39|107|29|10|8|1676
4|39|565|29|10|8|7594
2|22|3|16|6|5|82
3|22|21|16|6|5|609
4|22|112|16|6|5|2888
2|226|311|159|67|18|900
3|226|13695|159|67|18|51246
4|226|56865|159|67|18|151497
2|44|12|32|12|8|130
3|44|158|32|12|8|2050
4|44|479|32|12|8|5694
2|132|93|98|34|14|393
3|132|2812|98|34|14|17706
4|132|13964|98|34|14|66988
2|405|775|280|125|24|1214
3|405|67434|280|125|24|163914
4|405|337135|280|125|24|489028
2|429|922|314|115|25|1284
3|429|82898|314|115|25|184068
4|429|377112|314|115|25|546183
2|493|1349|354|139|26|1968
3|493|125345|354|139|26|258099
4|493|716673|354|139|26|1007322
2|1|0|1|0|2|2
3|1|0|1|0|2|2
4|1|0|1|0|2|2
2|461|1016|322|139|25|1380
3|461|91456|322|139|25|213364
4|461|434734|322|139|25|631310
2|23|3|17|6|6|64
3|23|22|17|6|6|534
4|23|76|17|6|6|1531
2|255|329|186|69|19|769
3|255|18911|186|69|19|68997
4|255|81335|186|69|19|205387
2|436|902|321|115|25|1306
3|436|80286|321|115|25|190864
4|436|381515|321|115|25|567061
2|211|255|157|54|17|837
3|211|9428|157|54|17|44537
4|211|51147|157|54|17|175794
2|457|1060|329|128|25|1368
3|457|87802|329|128|25|208446
4|457|409137|329|128|25|621103
2|42|12|31|11|8|126
3|42|120|31|11|8|1880
4|42|387|31|11|8|4971
2|381|644|283|98|23|1141
3|381|50504|283|98|23|145151
4|381|241918|283|98|23|431298
2|103|51|79|24|12|305
3|103|1213|79|24|12|10702
4|103|5056|79|24|12|30643
2|224|241|158|66|18|670
3|224|12101|158|66|18|51257
4|224|65423|158|66|18|199406
2|437|845|311|126|24|1308
3|437|73499|311|126|24|191310
4|437|368354|311|126|24|568275
2|37|8|27|10|7|108
3|37|77|27|10|7|1462
4|37|301|27|10|7|4851
2|358|587|251|107|22|1071
3|358|42091|251|107|22|129461
4|358|206931|251|107|22|391507
2|97|48|65|32|12|289
3|97|1103|65|32|12|9670
4|97|5472|65|32|12|36459
2|193|184|140|53|17|577
3|193|7488|140|53|17|37092
4|193|33166|140|53|17|110239
2|37|11|25|12|7|143
3|37|84|25|12|7|1496
4|37|375|25|12|7|6286
2|44|13|33|11|9|132
3|44|154|33|11|9|2044
4|44|535|33|11|9|5999
2|283|371|201|82|20|848
3|283|22401|201|82|20|81332
4|283|124016|201|82|20|316859
2|44|20|36|8|8|170
3|44|131|36|8|8|2143
4|44|655|36|8|8|9162
2|15|2|12|3|5|41
3|15|9|12|3|5|270
4|15|24|12|3|5|632
2|58|29|43|15|9|226
3|58|264|43|15|9|3571
4|58|1258|43|15|9|13783
2|373|641|272|101|23|1116
3|373|49669|272|101|23|140946
4|373|234331|272|101|23|423508
2|458|1112|321|137|25|1826
3|458|88033|321|137|25|211990
4|458|603625|321|137|25|1037963
2|86|46|65|21|11|337
3|86|794|65|21|11|7651
4|86|4329|65|21|11|35254
2|7|0|7|0|3|26
3|7|3|7|0|3|114
4|7|6|7|0|3|236
2|164|220|114|50|16|809
3|164|5450|114|50|16|27672
4|164|32360|114|50|16|134521
2|467|1008|322|145|26|1398
3|467|101868|322|145|26|221730
4|467|479262|322|145|26|655783
2|193|249|137|56|17|768
3|193|7795|137|56|17|37782
4|193|42155|137|56|17|147453
2|495|1100|357|138|26|1483
3|495|111679|357|138|26|245008
4|495|654113|357|138|26|969946
2|274|357|201|73|20|821
3|274|21558|201|73|20|76398
4|274|96849|201|73|20|225712
2|91|59|68|23|12|358
3|91|984|68|23|12|8716
4|91|3900|68|23|12|24830
2|213|252|162|51|18|638
3|213|10422|162|51|18|45250
4|213|45021|162|51|18|133999
2|271|360|190|81|19|811
3|271|19659|190|81|19|77561
4|271|90761|190|81|19|218683
2|4|0|2|2|2|9
3|4|0|2|2|2|9
4|4|1|2|2|2|9
2|182|192|133|49|17|545
3|182|7211|133|49|17|33336
4|182|30583|133|49|17|99732
2|92|48|56|36|12|273
3|92|960|56|36|12|8469
4|92|3840|56|36|12|23952
2|198|266|129|69|17|977
3|198|9217|129|69|17|44168
4|198|46830|129|69|17|158893
2|439|867|306|133|25|1314
3|439|81719|306|133|25|193457
4|439|384002|306|133|25|579223
2|463|988|318|145|26|1388
3|463|96620|318|145|26|214734
4|463|456620|318|145|26|639146
2|10|1|7|3|4|35
3|10|3|7|3|4|107
4|10|6|7|3|4|207
2|36|7|32|4|7|106
3|36|68|32|4|7|1364
4|36|249|32|4|7|3856
2|35|11|25|10|7|201
3|35|76|25|10|7|1493
4|35|327|25|10|7|5316
2|193|173|141|52|16|579
3|193|6855|141|52|16|36880
4|193|32785|141|52|16|111078
2|140|104|97|43|15|416
3|140|3373|97|43|15|19416
4|140|13835|97|43|15|58635
2|189|207|132|57|16|751
3|189|7095|132|57|16|36591
4|189|31847|132|57|16|106792
2|489|1116|358|131|26|1465
3|489|108884|358|131|26|239444
4|489|634916|358|131|26|947562
2|12|2|10|2|4|43
3|12|8|10|2|4|234
4|12|27|10|2|4|802
2|89|51|69|20|12|264
3|89|912|69|20|12|8010
4|89|4309|69|20|12|29007
2|72|32|49|23|12|213
3|72|608|49|23|12|5151
4|72|2138|49|23|12|14645
2|54|20|37|17|9|211
3|54|247|37|17|9|3162
4|54|1202|37|17|9|13779
2|344|568|242|102|22|1030
3|344|39712|242|102|22|118293
4|344|185114|242|102|22|350375
2|29|6|22|7|6|136
3|29|43|22|7|6|935
4|29|197|22|7|6|3930
2|356|706|248|108|22|1421
3|356|44094|248|108|22|129120
4|356|211273|248|108|22|383380
2|279|467|209|70|20|1112
3|279|22573|209|70|20|78394
4|279|123776|209|70|20|307713
2|24|4|19|5|6|71
3|24|31|19|5|6|625
4|24|89|19|5|6|1668
2|15|1|10|5|5|42
3|15|10|10|5|5|255
4|15|25|10|5|5|686
2|51|14|39|12|8|153
3|51|180|39|12|8|2761
4|51|729|39|12|8|7882
2|6|0|4|2|3|15
3|6|1|4|2|3|34
4|6|2|4|2|3|53
2|3|0|3|0|2|8
3|3|0|3|0|2|16
4|3|0|3|0|2|16
2|24|6|17|7|6|70
3|24|27|17|7|6|623
4|24|100|17|7|6|1973
2|45|11|31|14|8|132
3|45|128|31|14|8|2082
4|45|586|31|14|8|7684
2|330|538|228|102|21|986
3|330|34546|228|102|21|108500
4|330|193120|228|102|21|425859
2|204|203|137|67|17|608
3|204|8900|137|67|17|42143
4|204|40958|137|67|17|123396
2|12|1|9|3|5|35
3|12|6|9|3|5|175
4|12|19|9|3|5|562
2|18|2|16|2|5|53
3|18|13|16|2|5|350
4|18|52|16|2|5|1161
2|299|515|207|92|21|1188
3|299|29122|207|92|21|89613
4|299|153778|207|92|21|349984
2|9|1|6|3|4|32
3|9|3|6|3|4|95
4|9|8|6|3|4|256
2|31|7|21|10|7|91
3|31|65|21|10|7|1097
4|31|227|21|10|7|3695
2|9|1|7|2|4|25
3|9|3|7|2|4|103
4|9|7|7|2|4|230
2|342|594|239|103|23|1022
3|342|44555|239|103|23|116887
4|342|201844|239|103|23|345931
2|467|1115|332|135|26|1402
3|467|103886|332|135|26|219842
4|467|480114|332|135|26|651190
2|408|829|298|110|24|1222
3|408|67453|298|110|24|166482
4|408|314453|298|110|24|492147
2|34|9|26|8|7|131
3|34|95|26|8|7|1278
4|34|312|26|8|7|4359
2|102|70|77|25|12|302
3|102|1415|77|25|12|10812
4|102|5822|77|25|12|31783
2|55|17|43|12|9|163
3|55|231|43|12|9|3100
4|55|1052|43|12|9|11901
2|10|1|8|2|4|29
3|10|5|8|2|4|123
4|10|10|8|2|4|322
2|254|320|186|68|19|761
3|254|16797|186|68|19|64517
4|254|75598|186|68|19|191759
2|222|299|154|68|17|881
3|222|11355|154|68|17|49226
4|222|62172|154|68|17|192276
2|140|104|100|40|14|420
3|140|2965|100|40|14|19564
4|140|13086|100|40|14|57503
2|252|309|190|62|19|753
3|252|16813|190|62|19|64283
4|252|76002|190|62|19|188549
2|2|0|2|0|2|5
3|2|0|2|0|2|5
4|2|0|2|0|2|5
2|261|394|186|75|19|1034
3|261|18472|186|75|19|69607
4|261|99169|186|75|19|264968
2|84|35|62|22|11|248
3|84|719|62|22|11|7202
4|84|3065|62|22|11|20090
2|130|89|92|38|14|386
3|130|2696|92|38|14|16844
4|130|10872|92|38|14|48909
2|91|43|67|24|12|271
3|91|1126|67|24|12|8599
4|91|4097|67|24|12|24135
2|259|447|187|72|19|1283
3|259|18115|187|72|19|68908
4|259|132752|187|72|19|394506
2|55|21|42|13|9|215
3|55|231|42|13|9|3117
4|55|917|42|13|9|9230
2|129|98|92|37|13|506
3|129|2192|92|37|13|16501
4|129|11530|92|37|13|63313
2|33|6|26|7|7|97
3|33|66|26|7|7|1250
4|33|290|26|7|7|4800
2|207|217|143|64|17|619
3|207|9246|143|64|17|43593
4|207|42542|143|64|17|129964
2|57|17|39|18|9|169
3|57|284|39|18|9|3598
4|57|1401|39|18|9|15029
2|257|442|173|84|19|1281
3|257|17684|173|84|19|66991
4|257|112909|173|84|19|334308
2|151|117|111|40|15|452
3|151|3885|111|40|15|22795
4|151|16226|111|40|15|67350
2|76|31|66|10|11|227
3|76|669|66|10|11|6858
4|76|3613|66|10|11|29651
2|337|566|247|90|22|1007
3|337|37495|247|90|22|113531
4|337|177882|247|90|22|336951
2|369|777|264|105|23|1471
3|369|49779|264|105|23|135770
4|369|234778|264|105|23|403276
2|313|454|219|94|21|937
3|313|29711|219|94|21|98124
4|313|139115|219|94|21|289894
2|171|151|122|49|15|509
3|171|5032|122|49|15|29014
4|171|22419|122|49|15|85068
2|29|5|22|7|7|84
3|29|51|22|7|7|944
4|29|152|22|7|7|2384
2|434|919|327|107|25|1303
3|434|84402|327|107|25|191829
4|434|461394|327|107|25|753061
2|341|690|243|98|22|1360
3|341|40671|243|98|22|118318
4|341|221846|243|98|22|462246
2|37|9|35|2|7|143
3|37|96|35|2|7|1912
4|37|464|35|2|7|8034
2|245|476|176|69|19|1463
3|245|15513|176|69|19|60255
4|245|99788|176|69|19|298710
2|295|409|220|75|21|882
3|295|26708|220|75|21|87606
4|295|118064|220|75|21|257306
2|52|20|34|18|9|200
3|52|206|34|18|9|2722
4|52|917|34|18|9|10038
2|432|854|323|109|25|1294
3|432|80684|323|109|25|193010
4|432|373572|323|109|25|569626
2|373|650|249|124|23|1115
3|373|51137|249|124|23|140099
4|373|243334|249|124|23|412908
2|12|1|7|5|4|43
3|12|5|7|5|4|165
4|12|13|7|5|4|447
2|20|4|15|5|5|58
3|20|14|15|5|5|407
4|20|78|15|5|5|1980
2|271|433|191|80|20|1074
3|271|30536|191|80|20|74734
4|271|127459|191|80|20|286901
2|435|859|314|121|25|1303
3|435|79677|314|121|25|189152
4|435|453402|314|121|25|748132
2|249|335|180|69|19|745
3|249|16432|180|69|19|62432
4|249|73944|180|69|19|183187
2|461|1027|338|123|26|1382
3|461|100587|338|123|26|213005
4|461|472018|338|123|26|636993
2|169|145|118|51|16|505
3|169|5377|118|51|16|28848
4|169|23306|118|51|16|84402
2|9|1|9|0|4|26
3|9|6|9|0|4|198
4|9|14|9|0|4|517
2|185|161|122|63|16|553
3|185|6553|122|63|16|34516
4|185|29712|122|63|16|101715
2|226|345|165|61|18|1121
3|226|12239|165|61|18|52359
4|226|68114|165|61|18|204568
2|146|142|108|38|15|435
3|146|3621|108|38|15|21982
4|146|15108|108|38|15|63843
2|310|482|227|83|21|927
3|310|30830|227|83|21|95826
4|310|136514|227|83|21|283704
2|104|57|69|35|12|309
3|104|1296|69|35|12|10941
4|104|5537|69|35|12|31933
2|162|202|109|53|16|643
3|162|5185|109|53|16|26831
4|162|26562|109|53|16|102821
2|54|22|36|18|9|209
3|54|229|36|18|9|3076
4|54|1058|36|18|9|11420
2|423|812|296|127|24|1265
3|423|69187|296|127|24|178798
4|423|370338|296|127|24|541353
2|139|101|97|42|14|414
3|139|3074|97|42|14|19430
4|139|13305|97|42|14|56751
2|84|49|62|22|11|327
3|84|741|62|22|11|7104
4|84|4500|62|22|11|35145
2|13|1|11|2|4|36
3|13|6|11|2|4|208
4|13|15|11|2|4|482
2|279|422|203|76|20|835
3|279|23529|203|76|20|78082
4|279|103824|203|76|20|232349
2|357|730|267|90|23|1069
3|357|48183|267|90|23|127493
4|357|223438|267|90|23|381000
2|262|407|178|84|19|1042
3|262|18622|178|84|19|68851
4|262|87381|178|84|19|204156
2|498|1149|360|138|26|1491
3|498|116547|360|138|26|247424
4|498|547170|360|138|26|735900
2|203|206|147|56|18|606
3|203|9704|147|56|18|41952
4|203|50679|147|56|18|161749
2|126|99|87|39|14|498
3|126|2608|87|39|14|16331
4|126|12164|87|39|14|61548
2|45|11|33|12|8|132
3|45|127|33|12|8|2065
4|45|450|33|12|8|5628
2|106|78|76|30|13|423
3|106|1527|76|30|13|11476
4|106|8720|76|30|13|55408
2|129|84|88|41|14|385
3|129|2455|88|41|14|16485
4|129|12229|88|41|14|63544
2|17|3|14|3|6|49
3|17|14|14|3|6|298
4|17|52|14|3|6|1136
2|363|642|252|111|23|1087
3|363|48408|252|111|23|131767
4|363|224311|252|111|23|390859
2|114|96|84|30|13|450
3|114|1893|84|30|13|13620
4|114|9029|84|30|13|50999
2|383|666|273|110|23|1148
3|383|54018|273|110|23|146721
4|383|277002|273|110|23|451435
2|153|122|111|42|15|454
3|153|4076|111|42|15|23523
4|153|17397|111|42|15|67944
2|309|462|228|81|21|925
3|309|30451|228|81|21|95807
4|309|136941|228|81|21|284850
2|301|453|215|86|21|899
3|301|28591|215|86|21|91137
2|158|122|116|42|15|473
3|158|4091|116|42|15|24837
